Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1082154,-,-,-,-3.99,-79.26,-5,2456,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,1.5,91,100,11.100000000000001,764,N/A
2019,1,1,0,30,0,1.6,91,100,10.9,764,N/A
2019,1,1,1,0,0,1.7000000000000002,91,100,10.700000000000001,763,N/A
2019,1,1,1,30,0,1.7000000000000002,91,100,10.5,763,N/A
2019,1,1,2,0,0,1.8,90,100,10.3,763,N/A
2019,1,1,2,30,0,1.9000000000000001,89,100,10.200000000000001,763,N/A
2019,1,1,3,0,0,2,88,100,10.100000000000001,763,N/A
2019,1,1,3,30,0,2,87,100,10,763,N/A
2019,1,1,4,0,0,2,87,100,9.9,763,N/A
2019,1,1,4,30,0,2.1,87,100,9.8,764,N/A
2019,1,1,5,0,0,2.1,87,100,9.700000000000001,764,N/A
2019,1,1,5,30,0,2.3000000000000003,87,100,10.100000000000001,764,N/A
2019,1,1,6,0,0,2.5,87,100,10.4,764,N/A
2019,1,1,6,30,37,3.2,85,94.05,11.8,765,N/A
2019,1,1,7,0,133,4,84,85.72,13.100000000000001,765,N/A
2019,1,1,7,30,234,4.5,81,78.29,14.5,765,N/A
2019,1,1,8,0,330,5,78,71.86,15.9,765,N/A
2019,1,1,8,30,426,5.1000000000000005,77,67.02,17,765,N/A
2019,1,1,9,0,586,5.300000000000001,75,63.050000000000004,18.2,765,N/A
2019,1,1,9,30,678,5.4,75,59.61,19.1,765,N/A
2019,1,1,10,0,728,5.6000000000000005,75,56.63,20.1,765,N/A
2019,1,1,10,30,852,5.5,75,54.51,20.700000000000003,764,N/A
2019,1,1,11,0,894,5.5,76,53,21.200000000000003,764,N/A
2019,1,1,11,30,944,5.4,77,52.04,21.5,764,N/A
2019,1,1,12,0,961,5.4,78,51.6,21.700000000000003,763,N/A
2019,1,1,12,30,1016,5.300000000000001,80,51.28,21.8,763,N/A
2019,1,1,13,0,1011,5.2,81,50.85,22,763,N/A
2019,1,1,13,30,938,5,82,51.47,21.8,763,N/A
2019,1,1,14,0,878,4.9,84,51.71,21.700000000000003,762,N/A
2019,1,1,14,30,843,4.800000000000001,85,52.660000000000004,21.400000000000002,762,N/A
2019,1,1,15,0,713,4.800000000000001,87,53.54,21.1,762,N/A
2019,1,1,15,30,592,4.7,88,55.2,20.6,762,N/A
2019,1,1,16,0,518,4.7,90,57.1,20.1,762,N/A
2019,1,1,16,30,460,4.5,90,60,19.3,762,N/A
2019,1,1,17,0,332,4.3,91,64.11,18.5,763,N/A
2019,1,1,17,30,197,3.5,92,69.56,17.2,763,N/A
2019,1,1,18,0,77,2.6,93,80.79,15.9,763,N/A
2019,1,1,18,30,6,2.6,93,80.79,15.9,763,N/A
2019,1,1,19,0,0,2,91,88.83,14.8,764,N/A
2019,1,1,19,30,0,1.8,90,89.98,14.600000000000001,764,N/A
2019,1,1,20,0,0,1.6,88,91.42,14.3,765,N/A
2019,1,1,20,30,0,1.6,86,93.21000000000001,14,765,N/A
2019,1,1,21,0,0,1.6,83,94.91,13.700000000000001,765,N/A
2019,1,1,21,30,0,1.6,82,97.41,13.3,765,N/A
2019,1,1,22,0,0,1.7000000000000002,81,98.99000000000001,13,765,N/A
2019,1,1,22,30,0,1.7000000000000002,81,100,12.700000000000001,765,N/A
2019,1,1,23,0,0,1.8,81,100,12.5,764,N/A
2019,1,1,23,30,0,1.7000000000000002,80,100,12.200000000000001,764,N/A
2019,1,2,0,0,0,1.6,80,100,11.9,764,N/A
2019,1,2,0,30,0,1.4000000000000001,79,100,11.600000000000001,764,N/A
2019,1,2,1,0,0,1.2000000000000002,77,100,11.4,763,N/A
2019,1,2,1,30,0,1.2000000000000002,78,100,11.100000000000001,763,N/A
2019,1,2,2,0,0,1.1,79,100,10.9,763,N/A
2019,1,2,2,30,0,1.1,80,100,10.700000000000001,763,N/A
2019,1,2,3,0,0,1.2000000000000002,81,100,10.5,762,N/A
2019,1,2,3,30,0,1.2000000000000002,81,100,10.4,763,N/A
2019,1,2,4,0,0,1.2000000000000002,80,100,10.3,763,N/A
2019,1,2,4,30,0,1.2000000000000002,80,100,10.3,763,N/A
2019,1,2,5,0,0,1.2000000000000002,80,100,10.200000000000001,763,N/A
2019,1,2,5,30,0,1.4000000000000001,80,100,10.700000000000001,763,N/A
2019,1,2,6,0,0,1.7000000000000002,81,100,11.3,764,N/A
2019,1,2,6,30,27,2.5,79,95.5,12.8,764,N/A
2019,1,2,7,0,97,3.2,78,87.27,14.4,764,N/A
2019,1,2,7,30,210,3.8000000000000003,75,79.78,15.8,764,N/A
2019,1,2,8,0,308,4.4,72,73.75,17.2,765,N/A
2019,1,2,8,30,387,4.7,72,67.98,18.5,765,N/A
2019,1,2,9,0,510,4.9,72,63.230000000000004,19.700000000000003,764,N/A
2019,1,2,9,30,554,5,73,59.82,20.6,764,N/A
2019,1,2,10,0,596,5.1000000000000005,74,56.09,21.6,764,N/A
2019,1,2,10,30,635,5.2,75,53.76,22.3,764,N/A
2019,1,2,11,0,722,5.2,76,51.35,23,764,N/A
2019,1,2,11,30,701,5.1000000000000005,77,50.06,23.400000000000002,763,N/A
2019,1,2,12,0,721,5,78,48.97,23.700000000000003,763,N/A
2019,1,2,12,30,752,4.7,78,48.97,23.700000000000003,763,N/A
2019,1,2,13,0,711,4.5,79,49.19,23.700000000000003,763,N/A
2019,1,2,13,30,575,4.2,79,49.72,23.5,762,N/A
2019,1,2,14,0,552,3.9000000000000004,79,51.01,23.200000000000003,762,N/A
2019,1,2,14,30,616,3.6,80,52.26,22.8,762,N/A
2019,1,2,15,0,618,3.3000000000000003,80,53.620000000000005,22.5,762,N/A
2019,1,2,15,30,544,3,80,55.95,21.8,762,N/A
2019,1,2,16,0,472,2.7,79,58.79,21.1,762,N/A
2019,1,2,16,30,379,2.4000000000000004,78,62.13,20.200000000000003,762,N/A
2019,1,2,17,0,171,2.2,77,67.16,19.3,762,N/A
2019,1,2,17,30,77,1.7000000000000002,76,72.01,18.2,763,N/A
2019,1,2,18,0,39,1.2000000000000002,74,80.93,17.1,763,N/A
2019,1,2,18,30,3,1.2000000000000002,74,80.93,17.1,763,N/A
2019,1,2,19,0,0,0.5,45,90.34,15.700000000000001,764,N/A
2019,1,2,19,30,0,0.4,29,92.09,15.4,764,N/A
2019,1,2,20,0,0,0.30000000000000004,13,95.38,15,764,N/A
2019,1,2,20,30,0,0.30000000000000004,168,97.37,14.700000000000001,765,N/A
2019,1,2,21,0,0,0.30000000000000004,323,99.78,14.4,765,N/A
2019,1,2,21,30,0,0.30000000000000004,320,100,14.200000000000001,765,N/A
2019,1,2,22,0,0,0.30000000000000004,316,100,13.9,765,N/A
2019,1,2,22,30,0,0.2,334,100,13.8,765,N/A
2019,1,2,23,0,0,0.2,351,100,13.600000000000001,764,N/A
2019,1,2,23,30,0,0.30000000000000004,188,100,13.5,764,N/A
2019,1,3,0,0,0,0.30000000000000004,24,100,13.4,764,N/A
2019,1,3,0,30,0,0.30000000000000004,30,100,13.200000000000001,764,N/A
2019,1,3,1,0,0,0.4,36,100,13,763,N/A
2019,1,3,1,30,0,0.4,54,100,12.8,763,N/A
2019,1,3,2,0,0,0.5,72,100,12.5,763,N/A
2019,1,3,2,30,0,0.5,74,100,12.3,763,N/A
2019,1,3,3,0,0,0.6000000000000001,77,100,12.100000000000001,763,N/A
2019,1,3,3,30,0,0.7000000000000001,79,100,11.9,763,N/A
2019,1,3,4,0,0,0.8,82,100,11.700000000000001,763,N/A
2019,1,3,4,30,0,0.9,84,100,11.5,764,N/A
2019,1,3,5,0,0,0.9,87,100,11.3,764,N/A
2019,1,3,5,30,0,1.2000000000000002,88,100,11.700000000000001,764,N/A
2019,1,3,6,0,0,1.5,89,100,12,765,N/A
2019,1,3,6,30,29,2.1,85,99.44,13.3,765,N/A
2019,1,3,7,0,122,2.8000000000000003,81,92.62,14.5,765,N/A
2019,1,3,7,30,212,3.3000000000000003,76,84.68,15.9,765,N/A
2019,1,3,8,0,257,3.7,71,76.58,17.2,765,N/A
2019,1,3,8,30,329,3.9000000000000004,70,71.47,18.3,765,N/A
2019,1,3,9,0,420,4.1000000000000005,68,64.5,19.5,765,N/A
2019,1,3,9,30,444,4.2,69,62.160000000000004,20.1,765,N/A
2019,1,3,10,0,536,4.3,70,58.88,20.8,765,N/A
2019,1,3,10,30,659,4.4,71,58.17,21,765,N/A
2019,1,3,11,0,729,4.5,72,57.06,21.3,765,N/A
2019,1,3,11,30,662,4.6000000000000005,74,56.64,21.400000000000002,764,N/A
2019,1,3,12,0,652,4.7,76,55.97,21.5,764,N/A
2019,1,3,12,30,555,4.7,78,56.31,21.400000000000002,764,N/A
2019,1,3,13,0,478,4.6000000000000005,80,56.230000000000004,21.3,764,N/A
2019,1,3,13,30,551,4.5,81,56.57,21.200000000000003,764,N/A
2019,1,3,14,0,606,4.4,82,56.45,21.1,763,N/A
2019,1,3,14,30,506,4.1000000000000005,81,56.800000000000004,21,763,N/A
2019,1,3,15,0,382,3.8000000000000003,81,56.85,20.900000000000002,763,N/A
2019,1,3,15,30,344,3.5,80,57.910000000000004,20.6,763,N/A
2019,1,3,16,0,354,3.1,80,58.81,20.3,763,N/A
2019,1,3,16,30,316,2.7,79,61.870000000000005,19.5,764,N/A
2019,1,3,17,0,240,2.2,78,65.94,18.7,764,N/A
2019,1,3,17,30,170,1.5,81,71.08,17.5,764,N/A
2019,1,3,18,0,89,0.9,84,81,16.400000000000002,765,N/A
2019,1,3,18,30,8,0.9,84,81,16.400000000000002,765,N/A
2019,1,3,19,0,0,0.2,81,91.35000000000001,14.9,765,N/A
2019,1,3,19,30,0,0.1,141,93.85000000000001,14.5,766,N/A
2019,1,3,20,0,0,0.1,201,98.92,14,766,N/A
2019,1,3,20,30,0,0.1,207,100,13.700000000000001,766,N/A
2019,1,3,21,0,0,0.2,212,100,13.4,766,N/A
2019,1,3,21,30,0,0.2,206,100,13.200000000000001,767,N/A
2019,1,3,22,0,0,0.2,200,100,12.9,767,N/A
2019,1,3,22,30,0,0.1,217,100,12.700000000000001,766,N/A
2019,1,3,23,0,0,0.1,233,100,12.5,766,N/A
2019,1,3,23,30,0,0.1,289,100,12.4,766,N/A
2019,1,4,0,0,0,0.1,345,100,12.200000000000001,766,N/A
2019,1,4,0,30,0,0.2,182,100,12.100000000000001,765,N/A
2019,1,4,1,0,0,0.2,19,100,12,765,N/A
2019,1,4,1,30,0,0.30000000000000004,31,100,11.9,765,N/A
2019,1,4,2,0,0,0.30000000000000004,44,100,11.8,765,N/A
2019,1,4,2,30,0,0.4,58,100,11.700000000000001,765,N/A
2019,1,4,3,0,0,0.5,73,100,11.5,765,N/A
2019,1,4,3,30,0,0.7000000000000001,74,100,11.3,765,N/A
2019,1,4,4,0,0,0.8,74,100,11.200000000000001,765,N/A
2019,1,4,4,30,0,0.9,76,100,11.100000000000001,765,N/A
2019,1,4,5,0,0,1.1,78,100,11,765,N/A
2019,1,4,5,30,0,1.4000000000000001,80,100,11.3,766,N/A
2019,1,4,6,0,0,1.7000000000000002,82,100,11.600000000000001,766,N/A
2019,1,4,6,30,33,2.4000000000000004,80,100,12.8,766,N/A
2019,1,4,7,0,120,3.2,77,95.16,14,767,N/A
2019,1,4,7,30,146,3.7,75,87.53,15.3,767,N/A
2019,1,4,8,0,208,4.1000000000000005,74,77.65,16.7,767,N/A
2019,1,4,8,30,356,4.4,74,71.54,18,767,N/A
2019,1,4,9,0,359,4.6000000000000005,74,63.85,19.200000000000003,767,N/A
2019,1,4,9,30,377,4.7,75,60.39,20.1,767,N/A
2019,1,4,10,0,511,4.800000000000001,76,55.480000000000004,21,766,N/A
2019,1,4,10,30,575,4.9,76,54.14,21.400000000000002,766,N/A
2019,1,4,11,0,602,4.9,76,51.99,21.8,766,N/A
2019,1,4,11,30,631,4.9,76,51.67,21.900000000000002,766,N/A
2019,1,4,12,0,531,4.9,77,51.51,21.900000000000002,766,N/A
2019,1,4,12,30,590,4.800000000000001,76,51.44,21.900000000000002,765,N/A
2019,1,4,13,0,496,4.800000000000001,76,51.82,21.8,765,N/A
2019,1,4,13,30,404,4.6000000000000005,77,52.14,21.700000000000003,765,N/A
2019,1,4,14,0,476,4.5,77,52.660000000000004,21.5,765,N/A
2019,1,4,14,30,621,4.3,77,53.89,21.1,764,N/A
2019,1,4,15,0,458,4.1000000000000005,78,55.050000000000004,20.700000000000003,764,N/A
2019,1,4,15,30,175,3.8000000000000003,79,56.76,20.200000000000003,764,N/A
2019,1,4,16,0,220,3.5,79,58.7,19.700000000000003,764,N/A
2019,1,4,16,30,302,3,81,61.77,18.900000000000002,765,N/A
2019,1,4,17,0,214,2.5,82,65.76,18.2,765,N/A
2019,1,4,17,30,184,1.8,88,70.02,17.2,765,N/A
2019,1,4,18,0,88,1.1,93,78.29,16.3,766,N/A
2019,1,4,18,30,7,1.1,93,78.29,16.3,766,N/A
2019,1,4,19,0,0,0.5,114,87.79,15,767,N/A
2019,1,4,19,30,0,0.4,122,90.66,14.5,767,N/A
2019,1,4,20,0,0,0.30000000000000004,129,94.5,14.100000000000001,767,N/A
2019,1,4,20,30,0,0.30000000000000004,127,96.98,13.700000000000001,767,N/A
2019,1,4,21,0,0,0.30000000000000004,126,99.83,13.4,768,N/A
2019,1,4,21,30,0,0.30000000000000004,117,100,13,767,N/A
2019,1,4,22,0,0,0.4,107,100,12.700000000000001,767,N/A
2019,1,4,22,30,0,0.4,101,100,12.600000000000001,767,N/A
2019,1,4,23,0,0,0.5,95,100,12.4,767,N/A
2019,1,4,23,30,0,0.6000000000000001,94,100,12.200000000000001,767,N/A
2019,1,5,0,0,0,0.7000000000000001,93,100,12,766,N/A
2019,1,5,0,30,0,0.7000000000000001,93,100,11.8,766,N/A
2019,1,5,1,0,0,0.8,93,100,11.600000000000001,766,N/A
2019,1,5,1,30,0,0.8,94,100,11.4,766,N/A
2019,1,5,2,0,0,0.9,95,100,11.200000000000001,765,N/A
2019,1,5,2,30,0,0.9,96,100,11,765,N/A
2019,1,5,3,0,0,0.9,96,100,10.9,765,N/A
2019,1,5,3,30,0,1,95,100,10.8,766,N/A
2019,1,5,4,0,0,1,94,100,10.700000000000001,766,N/A
2019,1,5,4,30,0,1,93,100,10.600000000000001,766,N/A
2019,1,5,5,0,0,1,91,100,10.600000000000001,766,N/A
2019,1,5,5,30,0,1.3,92,100,11,766,N/A
2019,1,5,6,0,0,1.5,93,100,11.4,767,N/A
2019,1,5,6,30,34,2.4000000000000004,92,98.48,12.600000000000001,767,N/A
2019,1,5,7,0,147,3.2,91,90.92,13.9,767,N/A
2019,1,5,7,30,281,4,88,83.62,15.200000000000001,767,N/A
2019,1,5,8,0,356,4.7,86,74.99,16.6,767,N/A
2019,1,5,8,30,419,5,85,69.09,17.900000000000002,767,N/A
2019,1,5,9,0,435,5.2,84,61.96,19.3,767,N/A
2019,1,5,9,30,574,5.2,83,58.24,20.3,767,N/A
2019,1,5,10,0,680,5.2,82,54.34,21.3,767,N/A
2019,1,5,10,30,754,5.1000000000000005,82,52.32,21.900000000000002,766,N/A
2019,1,5,11,0,802,5,81,50.03,22.6,766,N/A
2019,1,5,11,30,837,4.800000000000001,81,48.84,23,766,N/A
2019,1,5,12,0,903,4.6000000000000005,81,47.83,23.3,766,N/A
2019,1,5,12,30,948,4.4,81,48.34,23.1,765,N/A
2019,1,5,13,0,858,4.2,81,48.89,23,765,N/A
2019,1,5,13,30,696,3.9000000000000004,80,50.39,22.5,765,N/A
2019,1,5,14,0,677,3.6,80,52.02,22.1,764,N/A
2019,1,5,14,30,634,3.3000000000000003,80,53.620000000000005,21.6,764,N/A
2019,1,5,15,0,720,3.1,81,56.61,21,764,N/A
2019,1,5,15,30,525,2.8000000000000003,83,58.370000000000005,20.5,764,N/A
2019,1,5,16,0,433,2.5,84,61.88,19.900000000000002,764,N/A
2019,1,5,16,30,296,2.1,87,65.11,19.1,765,N/A
2019,1,5,17,0,258,1.7000000000000002,89,69.96000000000001,18.400000000000002,765,N/A
2019,1,5,17,30,175,1.1,98,74.49,17.400000000000002,765,N/A
2019,1,5,18,0,64,0.5,108,82.03,16.5,766,N/A
2019,1,5,18,30,5,0.5,108,82.03,16.5,766,N/A
2019,1,5,19,0,0,0.30000000000000004,228,92.75,15.100000000000001,767,N/A
2019,1,5,19,30,0,0.4,235,95.16,14.700000000000001,767,N/A
2019,1,5,20,0,0,0.4,242,99.63,14.3,767,N/A
2019,1,5,20,30,0,0.5,244,100,14,768,N/A
2019,1,5,21,0,0,0.5,245,100,13.700000000000001,768,N/A
2019,1,5,21,30,0,0.5,242,100,13.5,768,N/A
2019,1,5,22,0,0,0.5,239,100,13.3,768,N/A
2019,1,5,22,30,0,0.4,230,100,13.100000000000001,767,N/A
2019,1,5,23,0,0,0.4,222,100,12.8,767,N/A
2019,1,5,23,30,0,0.30000000000000004,199,100,12.600000000000001,767,N/A
2019,1,6,0,0,0,0.2,177,100,12.5,767,N/A
2019,1,6,0,30,0,0.30000000000000004,156,100,12.3,766,N/A
2019,1,6,1,0,0,0.30000000000000004,135,100,12.100000000000001,766,N/A
2019,1,6,1,30,0,0.4,120,100,11.9,765,N/A
2019,1,6,2,0,0,0.5,106,100,11.700000000000001,765,N/A
2019,1,6,2,30,0,0.6000000000000001,102,100,11.5,765,N/A
2019,1,6,3,0,0,0.7000000000000001,98,100,11.200000000000001,765,N/A
2019,1,6,3,30,0,0.7000000000000001,97,100,11,765,N/A
2019,1,6,4,0,0,0.7000000000000001,96,100,10.9,765,N/A
2019,1,6,4,30,0,0.8,95,100,10.700000000000001,766,N/A
2019,1,6,5,0,0,0.8,95,100,10.5,766,N/A
2019,1,6,5,30,0,1,94,100,10.9,766,N/A
2019,1,6,6,0,0,1.2000000000000002,93,100,11.200000000000001,767,N/A
2019,1,6,6,30,35,2,88,100,12.700000000000001,767,N/A
2019,1,6,7,0,108,2.7,82,88.41,14.100000000000001,767,N/A
2019,1,6,7,30,179,2.9000000000000004,76,80.29,15.600000000000001,767,N/A
2019,1,6,8,0,348,3.2,70,71.97,17,768,N/A
2019,1,6,8,30,530,3.1,68,66.33,18.3,768,N/A
2019,1,6,9,0,648,3,65,61.64,19.6,768,N/A
2019,1,6,9,30,737,2.8000000000000003,64,58.230000000000004,20.5,767,N/A
2019,1,6,10,0,848,2.6,63,55.980000000000004,21.3,767,N/A
2019,1,6,10,30,926,2.3000000000000003,62,53.97,21.900000000000002,767,N/A
2019,1,6,11,0,977,2,62,53.01,22.400000000000002,767,N/A
2019,1,6,11,30,1020,1.6,59,53.59,22.200000000000003,766,N/A
2019,1,6,12,0,1054,1.2000000000000002,57,54.76,22.1,766,N/A
2019,1,6,12,30,1058,0.9,49,56.800000000000004,21.5,766,N/A
2019,1,6,13,0,1040,0.7000000000000001,41,60.47,20.900000000000002,765,N/A
2019,1,6,13,30,1005,0.5,197,63.13,20.200000000000003,765,N/A
2019,1,6,14,0,949,0.30000000000000004,353,68.23,19.5,765,N/A
2019,1,6,14,30,878,0.4,315,70.81,18.900000000000002,765,N/A
2019,1,6,15,0,732,0.5,277,75.55,18.3,765,N/A
2019,1,6,15,30,605,0.7000000000000001,272,78.45,17.7,765,N/A
2019,1,6,16,0,433,0.9,268,83.16,17.1,765,N/A
2019,1,6,16,30,168,1.1,267,85.83,16.6,765,N/A
2019,1,6,17,0,66,1.3,267,90.87,16,765,N/A
2019,1,6,17,30,34,1.4000000000000001,270,95.14,15.3,766,N/A
2019,1,6,18,0,16,1.5,273,100,14.700000000000001,766,N/A
2019,1,6,18,30,2,1.5,273,100,14.700000000000001,766,N/A
2019,1,6,19,0,0,1.5,272,100,13.8,766,N/A
2019,1,6,19,30,0,1.5,271,100,13.600000000000001,767,N/A
2019,1,6,20,0,0,1.6,270,100,13.3,767,N/A
2019,1,6,20,30,0,1.5,268,100,13.100000000000001,767,N/A
2019,1,6,21,0,0,1.5,266,100,12.8,767,N/A
2019,1,6,21,30,0,1.5,266,100,12.600000000000001,767,N/A
2019,1,6,22,0,0,1.4000000000000001,266,100,12.5,767,N/A
2019,1,6,22,30,0,1.3,267,100,12.3,767,N/A
2019,1,6,23,0,0,1.3,269,100,12.200000000000001,767,N/A
2019,1,6,23,30,0,1.2000000000000002,271,100,12.100000000000001,767,N/A
2019,1,7,0,0,0,1.1,274,100,12,766,N/A
2019,1,7,0,30,0,1.1,278,100,11.9,766,N/A
2019,1,7,1,0,0,1,281,100,11.8,766,N/A
2019,1,7,1,30,0,1,285,100,11.700000000000001,766,N/A
2019,1,7,2,0,0,0.9,289,100,11.600000000000001,765,N/A
2019,1,7,2,30,0,0.9,292,100,11.5,765,N/A
2019,1,7,3,0,0,0.8,296,100,11.4,765,N/A
2019,1,7,3,30,0,0.8,299,100,11.4,766,N/A
2019,1,7,4,0,0,0.8,301,100,11.4,766,N/A
2019,1,7,4,30,0,0.8,304,100,11.4,766,N/A
2019,1,7,5,0,0,0.8,308,100,11.3,766,N/A
2019,1,7,5,30,0,0.8,310,100,11.5,767,N/A
2019,1,7,6,0,0,0.9,312,100,11.600000000000001,767,N/A
2019,1,7,6,30,3,1,312,100,12.100000000000001,767,N/A
2019,1,7,7,0,12,1.2000000000000002,312,100,12.5,768,N/A
2019,1,7,7,30,23,1.4000000000000001,311,100,13.100000000000001,768,N/A
2019,1,7,8,0,33,1.6,309,100,13.700000000000001,768,N/A
2019,1,7,8,30,73,1.8,303,97.75,14.3,768,N/A
2019,1,7,9,0,190,2,297,94.3,14.9,768,N/A
2019,1,7,9,30,467,2.2,291,90.75,15.5,768,N/A
2019,1,7,10,0,394,2.4000000000000004,285,85.82000000000001,16.2,768,N/A
2019,1,7,10,30,354,2.6,282,83.56,16.6,767,N/A
2019,1,7,11,0,440,2.8000000000000003,279,80.42,17,767,N/A
2019,1,7,11,30,379,2.9000000000000004,277,80.42,17,767,N/A
2019,1,7,12,0,535,3.1,275,80.10000000000001,17.1,767,N/A
2019,1,7,12,30,551,3.2,274,81.01,16.900000000000002,766,N/A
2019,1,7,13,0,551,3.3000000000000003,272,82.45,16.8,766,N/A
2019,1,7,13,30,492,3.3000000000000003,270,84.03,16.5,766,N/A
2019,1,7,14,0,300,3.3000000000000003,268,86.43,16.2,765,N/A
2019,1,7,14,30,336,3.3000000000000003,267,88.65,15.8,765,N/A
2019,1,7,15,0,285,3.3000000000000003,265,91.61,15.4,765,N/A
2019,1,7,15,30,126,3.2,264,94.60000000000001,14.9,765,N/A
2019,1,7,16,0,91,3.1,262,97.71000000000001,14.5,765,N/A
2019,1,7,16,30,109,2.9000000000000004,262,100,14,765,N/A
2019,1,7,17,0,21,2.7,261,100,13.5,766,N/A
2019,1,7,17,30,10,2.4000000000000004,262,100,13.100000000000001,766,N/A
2019,1,7,18,0,6,2.1,262,100,12.700000000000001,766,N/A
2019,1,7,18,30,1,2.1,262,100,12.700000000000001,766,N/A
2019,1,7,19,0,0,2,264,100,12.200000000000001,767,N/A
2019,1,7,19,30,0,1.9000000000000001,265,100,12.100000000000001,767,N/A
2019,1,7,20,0,0,1.9000000000000001,267,100,12,767,N/A
2019,1,7,20,30,0,1.8,269,100,11.9,767,N/A
2019,1,7,21,0,0,1.8,271,100,11.8,768,N/A
2019,1,7,21,30,0,1.7000000000000002,275,100,11.700000000000001,768,N/A
2019,1,7,22,0,0,1.6,279,100,11.600000000000001,768,N/A
2019,1,7,22,30,0,1.6,281,100,11.600000000000001,768,N/A
2019,1,7,23,0,0,1.5,283,100,11.5,768,N/A
2019,1,7,23,30,0,1.5,285,100,11.4,767,N/A
2019,1,8,0,0,0,1.4000000000000001,286,100,11.3,767,N/A
2019,1,8,0,30,0,1.3,286,100,11.200000000000001,766,N/A
2019,1,8,1,0,0,1.2000000000000002,286,100,11,766,N/A
2019,1,8,1,30,0,1.2000000000000002,286,100,11,766,N/A
2019,1,8,2,0,0,1.2000000000000002,285,100,11,766,N/A
2019,1,8,2,30,0,1.1,282,100,11,766,N/A
2019,1,8,3,0,0,0.9,280,100,11,766,N/A
2019,1,8,3,30,0,0.8,275,100,10.9,766,N/A
2019,1,8,4,0,0,0.6000000000000001,271,100,10.8,767,N/A
2019,1,8,4,30,0,0.5,267,100,10.700000000000001,767,N/A
2019,1,8,5,0,0,0.5,264,100,10.600000000000001,767,N/A
2019,1,8,5,30,0,0.5,265,100,10.600000000000001,768,N/A
2019,1,8,6,0,0,0.5,266,100,10.700000000000001,768,N/A
2019,1,8,6,30,7,0.6000000000000001,270,100,11.100000000000001,768,N/A
2019,1,8,7,0,21,0.8,274,100,11.600000000000001,769,N/A
2019,1,8,7,30,28,0.9,282,100,12,769,N/A
2019,1,8,8,0,79,1,290,100,12.4,769,N/A
2019,1,8,8,30,130,1.1,290,99.37,12.9,769,N/A
2019,1,8,9,0,167,1.2000000000000002,290,93.06,13.4,769,N/A
2019,1,8,9,30,234,1.4000000000000001,281,90.09,13.9,769,N/A
2019,1,8,10,0,258,1.5,271,83.83,14.5,769,N/A
2019,1,8,10,30,276,1.7000000000000002,263,81.18,15,769,N/A
2019,1,8,11,0,293,1.9000000000000001,256,76.19,15.600000000000001,769,N/A
2019,1,8,11,30,300,2,253,74.17,16,768,N/A
2019,1,8,12,0,447,2.1,250,71.01,16.5,768,N/A
2019,1,8,12,30,498,2.2,248,69.23,16.900000000000002,768,N/A
2019,1,8,13,0,554,2.4000000000000004,247,67.01,17.3,767,N/A
2019,1,8,13,30,483,2.5,247,66.59,17.400000000000002,767,N/A
2019,1,8,14,0,334,2.5,247,65.74,17.5,766,N/A
2019,1,8,14,30,388,2.6,248,66.99,17.2,766,N/A
2019,1,8,15,0,380,2.6,248,68.23,16.900000000000002,766,N/A
2019,1,8,15,30,421,2.5,250,69.98,16.5,766,N/A
2019,1,8,16,0,287,2.4000000000000004,251,72.82000000000001,16,766,N/A
2019,1,8,16,30,164,2.2,253,75.66,15.4,766,N/A
2019,1,8,17,0,105,2,256,81.54,14.700000000000001,767,N/A
2019,1,8,17,30,70,1.4000000000000001,260,85.86,13.9,767,N/A
2019,1,8,18,0,28,0.9,265,97.78,13.100000000000001,767,N/A
2019,1,8,18,30,4,0.9,265,97.78,13.100000000000001,767,N/A
2019,1,8,19,0,0,0.7000000000000001,268,100,12.3,768,N/A
2019,1,8,19,30,0,0.7000000000000001,266,100,12.100000000000001,768,N/A
2019,1,8,20,0,0,0.7000000000000001,264,100,11.8,769,N/A
2019,1,8,20,30,0,0.6000000000000001,261,100,11.600000000000001,769,N/A
2019,1,8,21,0,0,0.6000000000000001,258,100,11.4,769,N/A
2019,1,8,21,30,0,0.6000000000000001,258,100,11.100000000000001,769,N/A
